"_parent_id","value","_id"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=10000000; price_currency_code=USD; term_code=; source_url=http://www.simplyzesty.com/social-media/a-guide-to-twitter-and-linkedins-recent-acquisitions; source_description=What Twitter & LinkedIn???s Recent Acquisitions Tells Us About Their Plans; acquired_year=2012; acquired_month=3; acquired_day=12; company=}","21bbcde5-a755-454e-98f2-2792c19897c9"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2012/04/16/twitter-acquires-hotspots-io/#comment-box; source_description=Twitter Acquires Social Analytics Startup Hotspots.io; acquired_year=2012; acquired_month=4; acquired_day=17; company=}","94ecfc9e-732a-49c5-b677-ae7520a8f513"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2012/08/13/twitter-strengthens-its-mobile-platform-buys-ab-app-tester-clutch-io-shutting-down-service-in-november/; source_description=Twitter Strengthens Its Mobile Platform: Buys A/B App Tester Clutch.io, Shutting Down Service In November; acquired_year=2012; acquired_month=8; acquired_day=13; company=}","f9d626f0-0c1d-4a80-ab35-86cc62a87ea7"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=30000000; price_currency_code=USD; term_code=; source_url=http://allthingsd.com/20121025/jack-dorsey-still-has-pull-at-twitter-just-ask-the-vine-guys/; source_description=Jack Dorsey Still Has Pull at Twitter. Just Ask the Vine Guys.; acquired_year=2012; acquired_month=10; acquired_day=9; company=}","0eb73a0c-cc55-46de-b656-8b500549d987"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://www.finsmes.com/2012/10/twitter-acquires-cabana.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+finsmes%2FcNHu+%28FinSMEs%29; source_description=Twitter Acquires Cabana; acquired_year=2012; acquired_month=10; acquired_day=18; company=}","5853dee9-025c-42a0-89a0-3ba228e1cb3e"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=100000000; price_currency_code=USD; term_code=; source_url=http://www.xconomy.com/boston/2013/02/05/twitters-boston-acquisitions-crashlytics-tops-100m-bluefin-labs-close-behind/; source_description=Crashlytics Tops $100M; acquired_year=2013; acquired_month=1; acquired_day=28; company=}","f0936d6c-ef51-43fa-bf77-ef41d1b78632"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=80000000; price_currency_code=USD; term_code=stock; source_url=http://bostinno.com/2013/03/04/how-twitter-came-to-boston-the-story-behind-two-very-different-acquisitions; source_description=How Twitter Came to Boston: The Story Behind Two Very Different Acquisitions; acquired_year=2013; acquired_month=2; acquired_day=4; company=}","ede2ab30-dba2-48ed-a87a-b748190d3e27"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/05/09/twitter-acquires-palo-alto-based-scalable-computing-startup-ubalo/; source_description=Twitter Acquires Palo Alto-Based Scalable Computing Startup Ubalo; acquired_year=2013; acquired_month=5; acquired_day=9; company=}","eeca256a-fbd2-41d9-9257-7ae371c547cd"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://pevc.dowjones.com/article?an=DJFVW00020130513e95dqj94v&from=alert&pid=32&ReturnUrl=http%3a%2f%2fpevc.dowjones.com%3a80%2farticle%3fan%3dDJFVW00020130513e95dqj94v%26from%3dalert%26pid%3d32; source_description=Twitter Acquires Data-Mining Startup Lucky Sort; acquired_year=2013; acquired_month=5; acquired_day=13; company=}","b2fedffe-f579-43da-95ca-4bcb34183f8e"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/06/19/twitter-acquires-local-discovery-startup-spindle-will-end-spindle-service/; source_description=Twitter Acquires Local Discovery Startup Spindle, Will End Spindle Service; acquired_year=2013; acquired_month=6; acquired_day=19; company=}","a319b3cb-a4a3-42a5-96fe-f9161a8b1165"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/08/13/twitter-buys-open-source-training-company-markana-to-power-new-twitter-university-for-engineers/; source_description=Twitter Buys Open Source Training Company Markana To Power New ???Twitter University??? For Engineers; acquired_year=2013; acquired_month=8; acquired_day=13; company=}","2fcf1031-a0e1-4aca-8b78-7f25163b11d7"
"c0145bce-0439-4c11-a89c-21761a6117c8","@{price_amount=; price_currency_code=USD; term_code=; source_url=http://techcrunch.com/2013/08/28/twitter-continues-to-beef-up-its-social-tv-efforts-with-trendrr-acquisition/; source_description=With Trendrr Acquisition, Twitter Continues To Beef Up Its Social TV Efforts; acquired_year=2013; acquired_month=8; acquired_day=28; company=}","1a493ee1-8754-45d6-b157-aa251153e675"
